eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-16 06:00:00,2025-12-16 16:00:00,77655.0,85657.90686,1009,1.2993368102504668,1.1779414615502082
2025-12-16 06:00:00,2025-12-16 17:00:00,84184.0,93082.44446,5736,6.813646298503117,6.162279077665702
2025-12-16 06:00:00,2025-12-16 17:30:00,84184.0,93082.44446,7648,9.08486173133749,8.21637210355427
2025-12-16 06:00:00,2025-12-16 20:00:00,101786.0,113056.05466,26811,26.340557640281176,23.71478474142152
2025-12-16 06:00:00,2025-12-16 20:30:00,101786.0,113056.05466,44789,44.003104552256666,39.616631001586235
2025-12-16 06:00:00,2025-12-16 21:00:00,105888.0,120136.59166,47247,44.6197869442749,39.327734661659974
2025-12-16 06:00:00,2025-12-16 22:00:00,111145.0,128452.72266,51029,45.91209681005972,39.72589988199067
2025-12-16 06:00:00,2025-12-16 22:30:00,111145.0,128452.72266,53185,47.85190516849295,41.404338419794115
2025-12-16 06:00:00,2025-12-16 23:00:00,119620.0,138151.39566,56222,47.000501587970234,40.69593342217056
2025-12-16 06:00:00,2025-12-16 23:30:00,119620.0,138151.39566,57662,48.20431365952011,41.73826816885203
2025-12-16 06:00:00,2025-12-17 00:00:00,128179.0,147991.47766,60876,47.49295906468694,41.1348011129715
2025-12-16 06:00:00,2025-12-17 00:30:00,128179.0,147991.47766,62875,49.0524968984853,42.48555456958544
2025-12-16 06:00:00,2025-12-17 01:00:00,137235.0,154371.78666,66307,48.316391590714346,42.95279690297941
2025-12-16 07:00:00,2025-12-16 16:00:00,75509.0,84952.68750000001,883,1.16939702550465,1.0394020789390634
2025-12-16 07:00:00,2025-12-16 17:00:00,82038.0,92377.22510000001,4891,5.961871327848535,5.294595063504515
2025-12-16 07:00:00,2025-12-16 17:30:00,82038.0,92377.22510000001,6506,7.930471244936122,7.042861476826902
2025-12-16 07:00:00,2025-12-16 20:00:00,99640.0,112350.8353,24896,24.985949417653696,22.15915879334669
2025-12-16 07:00:00,2025-12-16 20:30:00,99640.0,112350.8353,42755,42.909474106353784,38.05490175970187
2025-12-16 07:00:00,2025-12-16 21:00:00,103742.0,119431.3723,45205,43.57444429407979,37.85018888175456
2025-12-16 07:00:00,2025-12-16 22:00:00,108999.0,127747.50330000001,48985,44.94077927279204,38.34517210452327
2025-12-16 07:00:00,2025-12-16 22:30:00,108999.0,127747.50330000001,51134,46.91235699367047,40.027396762125
2025-12-16 07:00:00,2025-12-16 23:00:00,117474.0,137446.17630000002,54164,46.10722372570861,39.40742584310504
2025-12-16 07:00:00,2025-12-16 23:30:00,117474.0,137446.17630000002,55602,47.33132437775737,40.453653565621565
2025-12-16 07:00:00,2025-12-17 00:00:00,126033.0,147286.25830000002,58769,46.629850911692735,39.90121052562646
2025-12-16 07:00:00,2025-12-17 00:30:00,126033.0,147286.25830000002,60818,48.25561559235871,41.29237900504603
2025-12-16 07:00:00,2025-12-17 01:00:00,135089.0,153666.56730000002,64259,47.56789968059895,41.81716369972027
2025-12-16 08:00:00,2025-12-16 16:00:00,67719.0,80832.543,588,0.8682939795202486,0.727429792716933
2025-12-16 08:00:00,2025-12-16 17:00:00,74248.0,88257.0806,3092,4.1644219372351525,3.503401629585475
2025-12-16 08:00:00,2025-12-16 17:30:00,74248.0,88257.0806,4019,5.412940415830556,4.553742286320836
2025-12-16 08:00:00,2025-12-16 20:00:00,91850.0,108230.69080000001,20215,22.008709852781617,18.677696548355787
2025-12-16 08:00:00,2025-12-16 20:30:00,91850.0,108230.69080000001,37741,41.08982035883408,34.87088525508265
