eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-10 06:00:00,2025-12-10 16:00:00,63029.0,61766.838800000005,4619,7.328372653857748,7.478122710725484
2025-12-10 06:00:00,2025-12-10 18:00:00,70601.0,70616.4087,15987,22.6441551816172,22.63921416294512
2025-12-10 06:00:00,2025-12-10 21:00:00,88327.0,93846.2617,21855,24.74328348042226,23.28808798972876
2025-12-10 06:00:00,2025-12-11 00:00:00,110842.0,114801.7061,25306,22.83069594537422,22.04322641140572
2025-12-10 07:00:00,2025-12-10 16:00:00,63029.0,61766.838800000005,5835,9.257643306902256,9.446816630521054
2025-12-10 07:00:00,2025-12-10 18:00:00,70601.0,70616.4087,17452,24.719196611595883,24.713802813017967
2025-12-10 07:00:00,2025-12-10 21:00:00,88327.0,93846.2617,23253,26.326038470384752,24.77775840883838
2025-12-10 07:00:00,2025-12-11 00:00:00,110842.0,114801.7061,26731,24.116309701880912,23.284497162858067
2025-12-10 08:00:00,2025-12-10 16:00:00,61629.0,60562.0543,6285,10.198121014292003,10.377785351802741
2025-12-10 08:00:00,2025-12-10 18:00:00,69201.0,69411.6242,17983,25.986618690105832,25.907764307496095
2025-12-10 08:00:00,2025-12-10 21:00:00,86927.0,92641.47720000001,23810,27.390799176005263,25.701230938211967
2025-12-10 08:00:00,2025-12-11 00:00:00,109442.0,113596.9216,27260,24.908170537591527,23.997129161429697
2025-12-10 09:00:00,2025-12-10 16:00:00,54868.0,53730.5613,7153,13.036742727764148,13.312721525332126
2025-12-10 09:00:00,2025-12-10 18:00:00,62440.0,62580.1312,17705,28.355221011717564,28.29172719873921
2025-12-10 09:00:00,2025-12-10 21:00:00,80166.0,85809.9842,22956,28.63558116871697,26.75213171724658
2025-12-10 09:00:00,2025-12-11 00:00:00,102681.0,106765.42860000001,26054,25.373730290653835,24.403030401693126
2025-12-10 10:00:00,2025-12-10 16:00:00,47287.0,46180.8093,7469,15.795038805257363,16.17338481731256
2025-12-10 10:00:00,2025-12-10 18:00:00,54859.0,55030.379199999996,17279,31.497110774321495,31.39902041541086
2025-12-10 10:00:00,2025-12-10 21:00:00,72585.0,78260.2322,22344,30.783219673062163,28.55089918799716
2025-12-10 10:00:00,2025-12-11 00:00:00,95100.0,99215.67659999999,25227,26.52681387984725,25.42642540397264
2025-12-10 11:00:00,2025-12-10 16:00:00,43041.0,42074.7507,7825,18.18033967570037,18.597852321473226
2025-12-10 11:00:00,2025-12-10 18:00:00,50613.0,50924.3206,17712,34.994961768024126,34.781023666032354
2025-12-10 11:00:00,2025-12-10 21:00:00,68339.0,74154.1736,22627,33.109937224233455,30.513454470882095
2025-12-10 11:00:00,2025-12-11 00:00:00,90854.0,95109.61799999999,25426,27.98555924859681,26.733363601284438
2025-12-10 12:00:00,2025-12-10 16:00:00,35677.0,35161.5317,7861,22.033803290017833,22.356818999942575
2025-12-10 12:00:00,2025-12-10 18:00:00,43249.0,44011.1016,16641,38.477190223161756,37.81091450712947
2025-12-10 12:00:00,2025-12-10 21:00:00,60975.0,67240.9546,21126,34.64698646929648,31.41835229044446
2025-12-10 12:00:00,2025-12-11 00:00:00,83490.0,88196.39899999999,23466,28.106360042782295,26.606528458983842
2025-12-10 13:00:00,2025-12-10 16:00:00,27755.0,27245.7627,6429,23.163393982231547,23.596329713919282
2025-12-10 13:00:00,2025-12-10 18:00:00,35327.0,36095.3326,14095,39.89866107963035,39.04937005514532
2025-12-10 13:00:00,2025-12-10 21:00:00,53053.0,59325.1856,18089,34.09609258601594,30.491265752896503
2025-12-10 13:00:00,2025-12-11 00:00:00,75568.0,80280.62999999999,20115,26.61840990860393,25.05585718466515
2025-12-10 14:00:00,2025-12-10 16:00:00,20088.0,19392.2612,5445,27.105734765675738,28.078210908788797
2025-12-10 14:00:00,2025-12-10 18:00:00,27660.0,28241.8311,12087,43.69848156024228,42.7982164356617
2025-12-10 14:00:00,2025-12-10 21:00:00,45386.0,51471.6841,15757,34.717754372830434,30.61294821650079
2025-12-10 14:00:00,2025-12-11 00:00:00,67901.0,72427.12849999999,17454,25.705070617138116,24.098704948324738
2025-12-10 15:00:00,2025-12-10 16:00:00,13341.0,13219.5595,3384,25.365414884538982,25.59843238153295
2025-12-10 15:00:00,2025-12-10 18:00:00,20913.0,22069.129399999998,8566,40.960168314399645,38.81439926493818
2025-12-10 15:00:00,2025-12-10 21:00:00,38639.0,45298.98239999999,11859,30.691788088959555,26.17939602929846
2025-12-10 15:00:00,2025-12-11 00:00:00,61154.0,66254.4268,13465,22.018183601693785,20.323170315008703
2025-12-10 16:00:00,2025-12-10 16:00:00,5937.0,7213.0415,2343,39.46437594080101,32.482829880781516
2025-12-10 16:00:00,2025-12-10 18:00:00,13509.0,16062.6114,6608,48.915537786000776,41.13901429246187
2025-12-10 16:00:00,2025-12-10 21:00:00,31235.0,39292.4644,9842,31.509524570785672,25.048059850757337
2025-12-10 16:00:00,2025-12-11 00:00:00,53750.0,60247.9088,11261,20.950697674028824,18.691105175443184
2025-12-10 17:00:00,2025-12-10 16:00:00,0.0,0.0,1532,100.0,100.0
2025-12-10 17:00:00,2025-12-10 18:00:00,7572.0,8849.5699,5029,66.415742199364,56.82762050878567
2025-12-10 17:00:00,2025-12-10 21:00:00,25298.0,32079.4229,8073,31.911613565028397,25.165664684536274
2025-12-10 17:00:00,2025-12-11 00:00:00,47813.0,53034.8673,9281,19.41103883840355,17.49980809290156
2025-12-10 18:00:00,2025-12-10 16:00:00,0.0,0.0,914,100.0,100.0
2025-12-10 18:00:00,2025-12-10 18:00:00,1598.0,1938.1593,3680,100.0,100.0
2025-12-10 18:00:00,2025-12-10 21:00:00,19324.0,25168.0123,6119,31.665286688487615,24.31260731606077
2025-12-10 18:00:00,2025-12-11 00:00:00,41839.0,46123.456699999995,7266,17.366571858376954,15.75337262144636
2025-12-10 19:00:00,2025-12-10 16:00:00,0.0,0.0,807,100.0,100.0
2025-12-10 19:00:00,2025-12-10 18:00:00,0.0,0.0,3388,100.0,100.0
2025-12-10 19:00:00,2025-12-10 21:00:00,17726.0,23229.853000000003,5544,31.27609161506961,23.865841939513526
2025-12-10 19:00:00,2025-12-11 00:00:00,40241.0,44185.2974,6654,16.53537436901331,15.05930794040419
2025-12-10 20:00:00,2025-12-10 16:00:00,0.0,0.0,579,100.0,100.0
2025-12-10 20:00:00,2025-12-10 18:00:00,0.0,0.0,2340,100.0,100.0
2025-12-10 20:00:00,2025-12-10 21:00:00,12200.0,16572.39,3921,32.13934425966071,23.659834216811223
2025-12-10 20:00:00,2025-12-11 00:00:00,34715.0,37527.8344,4870,14.028517931325695,12.977034453845889
2025-12-10 21:00:00,2025-12-10 16:00:00,0.0,0.0,542,100.0,100.0
2025-12-10 21:00:00,2025-12-10 18:00:00,0.0,0.0,1823,100.0,100.0
2025-12-10 21:00:00,2025-12-10 21:00:00,4476.0,8231.736,2731,61.01429846715498,33.17647698697134
2025-12-10 21:00:00,2025-12-11 00:00:00,26991.0,29187.1804,3383,12.533807565020421,11.590705075040729
2025-12-10 22:00:00,2025-12-10 16:00:00,0.0,0.0,490,100.0,100.0
2025-12-10 22:00:00,2025-12-10 18:00:00,0.0,0.0,1495,100.0,100.0
2025-12-10 22:00:00,2025-12-10 21:00:00,0.0,0.0,1998,100.0,100.0
2025-12-10 22:00:00,2025-12-11 00:00:00,22515.0,20955.4444,2569,11.410170996606254,12.259343924376076
2025-12-10 23:00:00,2025-12-10 16:00:00,0.0,0.0,354,100.0,100.0
2025-12-10 23:00:00,2025-12-10 18:00:00,0.0,0.0,1027,100.0,100.0
2025-12-10 23:00:00,2025-12-10 21:00:00,0.0,0.0,1430,100.0,100.0
2025-12-10 23:00:00,2025-12-11 00:00:00,15455.0,15447.9384,1766,11.426722742709368,11.431946154612325
2025-12-11 00:00:00,2025-12-10 16:00:00,0.0,0.0,290,100.0,100.0
2025-12-11 00:00:00,2025-12-10 18:00:00,0.0,0.0,761,100.0,100.0
2025-12-11 00:00:00,2025-12-10 21:00:00,0.0,0.0,1057,100.0,100.0
2025-12-11 00:00:00,2025-12-11 00:00:00,7453.0,8658.496,1229,16.490004023012208,14.19415103798695
