eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-13 06:00:00,2025-12-13 06:30:00,6264.0,7989.9053,1335,21.31226053639847,16.708583517253953
2025-12-13 06:00:00,2025-12-13 06:50:00,6264.0,7989.9053,1673,26.70817368666855,20.93892151375825
2025-12-13 06:00:00,2025-12-13 14:00:00,44114.0,47839.162602,1901,4.309289567839931,3.9737317640271326
2025-12-13 06:00:00,2025-12-13 15:00:00,49193.0,51296.683602,2367,4.811660195458466,4.614333391060724
2025-12-13 06:00:00,2025-12-13 17:00:00,63556.0,65208.64060199999,2547,4.007489458052623,3.9059240868192897
2025-12-13 06:00:00,2025-12-13 18:00:00,69611.0,71341.04290199999,4342,6.23751993210502,6.086258096764399
2025-12-13 06:00:00,2025-12-13 18:15:00,69611.0,71341.04290199999,4525,6.500409417958363,6.3427724292627605
2025-12-13 06:00:00,2025-12-13 18:30:00,69611.0,71341.04290199999,4712,6.769045122081725,6.6048936324168235
2025-12-13 06:00:00,2025-12-13 18:45:00,69611.0,71341.04290199999,4917,7.063538808420171,6.892245753521546
2025-12-13 06:00:00,2025-12-13 19:45:00,76436.0,78446.794902,5229,6.841017321591384,6.665664297012638
2025-12-13 06:00:00,2025-12-13 20:00:00,83028.0,85323.776302,6271,7.55287372925335,7.3496512598441
2025-12-13 06:00:00,2025-12-13 20:45:00,83028.0,85323.776302,6393,7.69981211148408,7.492636023629935
2025-12-13 06:00:00,2025-12-13 23:00:00,101562.0,100538.78690199999,6557,6.456154861006517,6.521861066740547
2025-12-13 06:00:00,2025-12-13 23:40:00,101562.0,100538.78690199999,7547,7.43092889065368,7.506555661230884
2025-12-13 06:00:00,2025-12-14 00:15:00,108195.0,106012.95290199999,7679,7.0973704884042945,7.24345449279783
2025-12-13 06:00:00,2025-12-14 00:30:00,108195.0,106012.95290199999,7739,7.152825916103769,7.300051350405314
2025-12-13 06:00:00,2025-12-14 00:45:00,108195.0,106012.95290199999,7910,7.310873885047268,7.461352394586644
2025-12-13 06:00:00,2025-12-14 02:00:00,121809.0,117555.294902,8102,6.65139685896238,6.892075773094963
2025-12-13 06:00:00,2025-12-14 03:30:00,128727.0,122705.307602,8321,6.464067367324151,6.781287755637852
2025-12-13 06:00:00,2025-12-14 04:30:00,136354.0,130370.048602,8951,6.564530560111441,6.865840809231719
2025-12-13 06:00:00,2025-12-14 06:30:00,149379.0,142307.971502,9330,6.245857851463419,6.556203353515803
2025-12-13 06:00:00,2025-12-14 06:50:00,149379.0,142307.971502,9964,6.670281632581084,7.00171599297229
2025-12-13 07:00:00,2025-12-13 06:30:00,0.0,0.0,1182,100.0,100.0
2025-12-13 07:00:00,2025-12-13 06:50:00,0.0,0.0,1490,100.0,100.0
2025-12-13 07:00:00,2025-12-13 14:00:00,37850.0,39849.257302,1682,4.443857331454588,4.220906771764032
2025-12-13 07:00:00,2025-12-13 15:00:00,42929.0,43306.778302,2159,5.029234317011129,4.985362764448444
2025-12-13 07:00:00,2025-12-13 17:00:00,57292.0,57218.735301999994,2307,4.026740207986687,4.031896174886346
2025-12-13 07:00:00,2025-12-13 18:00:00,63347.0,63351.137601999995,3851,6.079214485199311,6.078817438343263
2025-12-13 07:00:00,2025-12-13 18:15:00,63347.0,63351.137601999995,4018,6.342841807720289,6.342427542784532
2025-12-13 07:00:00,2025-12-13 18:30:00,63347.0,63351.137601999995,4172,6.585947242859394,6.585517100173486
2025-12-13 07:00:00,2025-12-13 18:45:00,63347.0,63351.137601999995,4342,6.8543103855454195,6.853862715472981
2025-12-13 07:00:00,2025-12-13 19:45:00,70172.0,70456.889602,4604,6.561021489959514,6.534492263200852
2025-12-13 07:00:00,2025-12-13 20:00:00,76764.0,77333.871002,5477,7.134854879798671,7.082278345781414
2025-12-13 07:00:00,2025-12-13 20:45:00,76764.0,77333.871002,5557,7.239070397487898,7.185725902411414
2025-12-13 07:00:00,2025-12-13 23:00:00,95298.0,92548.881602,5692,5.972843081638935,6.1502634082781755
2025-12-13 07:00:00,2025-12-13 23:40:00,95298.0,92548.881602,6528,6.8500912925050885,7.05356983999296
