eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-17 06:00:00,2025-12-17 06:30:00,5129.0,6641.1616,1863,36.32286995515695,28.052321449307904
2025-12-17 06:00:00,2025-12-17 06:50:00,5129.0,6641.1616,2341,45.642425415160375,35.24985748950155
2025-12-17 06:00:00,2025-12-17 14:00:00,43390.0,45438.0111,2475,5.704079280808848,5.4469813709463395
2025-12-17 06:00:00,2025-12-17 15:00:00,47442.0,49765.2081,2795,5.8914042408437375,5.616373580368563
2025-12-17 06:00:00,2025-12-17 17:00:00,63350.0,64949.5978,2884,4.552486187773441,4.44036621879681
2025-12-17 06:00:00,2025-12-17 18:00:00,69544.0,71802.02410000001,4152,5.970320947803257,5.782566789704434
2025-12-17 06:00:00,2025-12-17 18:15:00,69544.0,71802.02410000001,4337,6.236339583483316,6.040219693388278
2025-12-17 06:00:00,2025-12-17 18:30:00,69544.0,71802.02410000001,4535,6.52105142058954,6.315977936249906
2025-12-17 06:00:00,2025-12-17 18:45:00,69544.0,71802.02410000001,4678,6.726676636277369,6.5151366672055255
2025-12-17 06:00:00,2025-12-17 19:45:00,77313.0,79280.72110000001,5194,6.718145719261727,6.551403579418863
2025-12-17 06:00:00,2025-12-17 20:00:00,84699.0,87026.70650000001,6312,7.452272163691989,7.252945967715634
2025-12-17 06:00:00,2025-12-17 20:45:00,84699.0,87026.70650000001,6400,7.556169494237758,7.354064352563381
2025-12-17 06:00:00,2025-12-17 23:00:00,103982.0,104846.58050000001,6730,6.4722740473690425,6.418902712745897
2025-12-17 06:00:00,2025-12-17 23:40:00,103982.0,104846.58050000001,7824,7.524379219407932,7.462332069022867
2025-12-17 06:00:00,2025-12-18 00:15:00,110126.0,110070.19050000001,8024,7.286199444206762,7.289893806377214
2025-12-17 06:00:00,2025-12-18 00:30:00,110126.0,110070.19050000001,8120,7.373372318913124,7.377110880830381
2025-12-17 06:00:00,2025-12-18 00:45:00,110126.0,110070.19050000001,8356,7.587672302566264,7.5915195221944165
2025-12-17 06:00:00,2025-12-18 02:00:00,123117.0,120905.45990000002,8506,6.9088752974251415,7.035248868797899
2025-12-17 06:00:00,2025-12-18 03:30:00,129881.0,126263.10440000001,8696,6.6953595983500644,6.887205919143493
2025-12-17 06:00:00,2025-12-18 04:30:00,137109.0,134056.6791,9709,7.081227344615734,7.242458984594953
2025-12-17 06:00:00,2025-12-18 06:30:00,143086.0,140030.53610000003,10442,7.297709070018746,7.456944956968874
