dttm,fc_name,hr,num_units,num_containers,num_lineitems,dt,ob_planned_hours_dayshift,ob_actual_hours_dayshift,ob_planned_hours_nightshift,ob_actual_hours_nightshift,ob_planned_tph_dayshift,ob_actual_tph_dayshift,ob_planned_tph_nightshift,ob_actual_tph_nightshift,ob_planned_units_dayshift,ob_actual_units_dayshift,ob_planned_units_nightshift,ob_actual_units_nightshift,ob_planned_labor_share_dayshift,ob_planned_labor_share_nightshift,ob_planned_mot_dayshift,ob_planned_mot_nightshift,ob_planned_ot_dayshift,ob_planned_ot_nightshift,ob_planned_vto_dayshift,ob_planned_vto_nightshift,weekday,fc_type,day_shift_start,night_shift_start,day_shift_flag_fc,day_shift_flag_hr,night_shift_flag_hr,planned_units_shift,planned_hours_shift,planned_tph_shift,planned_laborshare_shift,planned_mot_shift,planned_ot_shift,planned_vto_shift,shift_start,shift_start_prev_hr,shift_start_foll_hr,planned_units_shift_mean,planned_hours_shift_mean,ds,diff_units,y,fc_code,fc_type_code,pred_shipped_units
2025-11-30 06:00:00,AVP1,6,0.0,0.0,0.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,1,0,0,8862.91,234.097,2025-11-30 06:00:00,-5626.0,0.0,0,0,1078.3687
2025-11-30 07:00:00,AVP1,7,4375.0,1933.0,2062.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,1,8862.91,234.097,2025-11-30 07:00:00,4375.0,4375.0,0,0,3552.6174
2025-11-30 08:00:00,AVP1,8,9568.0,3163.0,4335.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 08:00:00,5193.0,9568.0,0,0,9469.411
2025-11-30 09:00:00,AVP1,9,9206.0,3224.0,4050.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 09:00:00,-362.0,9206.0,0,0,10088.99
2025-11-30 10:00:00,AVP1,10,10734.0,3337.0,4570.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 10:00:00,1528.0,10734.0,0,0,6670.8296
2025-11-30 11:00:00,AVP1,11,5733.0,1981.0,2808.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 11:00:00,-5001.0,5733.0,0,0,8286.832
2025-11-30 12:00:00,AVP1,12,7631.0,2809.0,3553.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 12:00:00,1898.0,7631.0,0,0,9007.473
2025-11-30 13:00:00,AVP1,13,6620.0,2313.0,3174.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 13:00:00,-1011.0,6620.0,0,0,8928.033
2025-11-30 14:00:00,AVP1,14,8096.0,2787.0,3839.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 14:00:00,1476.0,8096.0,0,0,7260.335
2025-11-30 15:00:00,AVP1,15,7960.0,3055.0,3757.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 15:00:00,-136.0,7960.0,0,0,7260.2207
2025-11-30 16:00:00,AVP1,16,8179.0,2903.0,3582.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,0,0,8862.91,234.097,2025-11-30 16:00:00,219.0,8179.0,0,0,8875.659
2025-11-30 17:00:00,AVP1,17,9171.0,3112.0,3846.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,1,0,88629.1,2340.97,37.86,-130.0,699.0,0.0,0.0,0,1,0,8862.91,234.097,2025-11-30 17:00:00,992.0,9171.0,0,0,8186.906
2025-11-30 18:00:00,AVP1,18,6553.0,1838.0,3006.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,1,0,0,8600.308,228.42800000000005,2025-11-30 18:00:00,-2618.0,6553.0,0,0,1844.5205
2025-11-30 19:00:00,AVP1,19,7586.0,3287.0,3174.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,1,8600.308,228.42800000000005,2025-11-30 19:00:00,1033.0,7586.0,0,0,7491.671
2025-11-30 20:00:00,AVP1,20,9670.0,3414.0,4040.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-11-30 20:00:00,2084.0,9670.0,0,0,8862.43
2025-11-30 21:00:00,AVP1,21,10221.0,3327.0,4344.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-11-30 21:00:00,551.0,10221.0,0,0,8342.374
2025-11-30 22:00:00,AVP1,22,6684.0,2222.0,3117.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-11-30 22:00:00,-3537.0,6684.0,0,0,6820.43
2025-11-30 23:00:00,AVP1,23,6201.0,2172.0,2938.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-11-30 23:00:00,-483.0,6201.0,0,0,7580.9106
2025-12-01 00:00:00,AVP1,0,10778.0,3244.0,4593.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-12-01 00:00:00,4577.0,10778.0,0,0,10047.801
2025-12-01 01:00:00,AVP1,1,12438.0,3567.0,4963.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-12-01 01:00:00,1660.0,12438.0,0,0,8749.15
2025-12-01 02:00:00,AVP1,2,2526.0,777.0,1333.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-12-01 02:00:00,-9912.0,2526.0,0,0,5584.1445
2025-12-01 03:00:00,AVP1,3,9410.0,2921.0,4262.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-12-01 03:00:00,6884.0,9410.0,0,0,9831.601
2025-12-01 04:00:00,AVP1,4,9158.0,2829.0,4406.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,0,0,8600.308,228.42800000000005,2025-12-01 04:00:00,-252.0,9158.0,0,0,9575.622
2025-12-01 05:00:00,AVP1,5,4971.0,1483.0,2759.0,2025-11-30,2340.97,2540.33,2284.28,2495.31,37.86,34.35,37.65,38.55,88629.1,87273.0,86003.08,96196.0,-130.0,-130.0,699.0,512.0,0.0,0.0,0.0,0.0,6,1G,6,18,0,0,1,86003.08,2284.28,37.65,-130.0,512.0,0.0,0.0,0,1,0,8600.308,228.42800000000005,2025-12-01 05:00:00,-4187.0,4971.0,0,0,2771.838
2025-12-01 06:00:00,AVP1,6,0.0,0.0,0.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,1,0,0,8036.995,212.619,2025-12-01 06:00:00,-4971.0,0.0,0,0,933.1582
2025-12-01 07:00:00,AVP1,7,5063.0,2220.0,2458.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,1,8036.995,212.619,2025-12-01 07:00:00,5063.0,5063.0,0,0,3230.6323
2025-12-01 08:00:00,AVP1,8,8862.0,3258.0,3939.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 08:00:00,3799.0,8862.0,0,0,9453.557
2025-12-01 09:00:00,AVP1,9,9504.0,3467.0,4008.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 09:00:00,642.0,9504.0,0,0,9882.241
2025-12-01 10:00:00,AVP1,10,7237.0,2452.0,3612.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 10:00:00,-2267.0,7237.0,0,0,6381.4155
2025-12-01 11:00:00,AVP1,11,5932.0,1952.0,3227.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 11:00:00,-1305.0,5932.0,0,0,8214.108
2025-12-01 12:00:00,AVP1,12,7562.0,2905.0,3435.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 12:00:00,1630.0,7562.0,0,0,8770.29
2025-12-01 13:00:00,AVP1,13,8252.0,3022.0,3690.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 13:00:00,690.0,8252.0,0,0,8839.266
2025-12-01 14:00:00,AVP1,14,5194.0,2189.0,2495.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 14:00:00,-3058.0,5194.0,0,0,7402.3896
2025-12-01 15:00:00,AVP1,15,9031.0,3023.0,4132.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 15:00:00,3837.0,9031.0,0,0,7272.8003
2025-12-01 16:00:00,AVP1,16,7450.0,2873.0,3527.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,0,0,8036.995,212.619,2025-12-01 16:00:00,-1581.0,7450.0,0,0,8936.775
2025-12-01 17:00:00,AVP1,17,7837.0,2512.0,3825.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,1,0,80369.95,2126.19,37.8,-130.0,415.0,0.0,0.0,0,1,0,8036.995,212.619,2025-12-01 17:00:00,387.0,7837.0,0,0,8430.436
2025-12-01 18:00:00,AVP1,18,1498.0,575.0,904.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,1,0,0,9199.851,244.222,2025-12-01 18:00:00,-6339.0,1498.0,0,0,2037.3525
2025-12-01 19:00:00,AVP1,19,8214.0,3066.0,3508.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,1,9199.851,244.222,2025-12-01 19:00:00,6716.0,8214.0,0,0,7494.0137
2025-12-01 20:00:00,AVP1,20,10181.0,3624.0,3834.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-01 20:00:00,1967.0,10181.0,0,0,8892.364
2025-12-01 21:00:00,AVP1,21,10195.0,3716.0,4160.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-01 21:00:00,14.0,10195.0,0,0,8482.269
2025-12-01 22:00:00,AVP1,22,7024.0,2563.0,3116.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-01 22:00:00,-3171.0,7024.0,0,0,7019.809
2025-12-01 23:00:00,AVP1,23,7308.0,2687.0,3103.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-01 23:00:00,284.0,7308.0,0,0,7716.1567
2025-12-02 00:00:00,AVP1,0,10552.0,3613.0,4346.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-02 00:00:00,3244.0,10552.0,0,0,10427.078
2025-12-02 01:00:00,AVP1,1,11419.0,3743.0,4570.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-02 01:00:00,867.0,11419.0,0,0,9097.488
2025-12-02 02:00:00,AVP1,2,2492.0,1021.0,1326.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-02 02:00:00,-8927.0,2492.0,0,0,5521.4717
2025-12-02 03:00:00,AVP1,3,9658.0,3273.0,4299.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-02 03:00:00,7166.0,9658.0,0,0,9842.874
2025-12-02 04:00:00,AVP1,4,11104.0,3284.0,4835.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,0,0,9199.851,244.222,2025-12-02 04:00:00,1446.0,11104.0,0,0,9748.324
2025-12-02 05:00:00,AVP1,5,5077.0,1561.0,2690.0,2025-12-01,2126.19,2279.95,2442.22,2510.46,37.8,35.93,37.67,37.73,80369.95,81924.0,91998.51,94722.0,-130.0,-130.0,415.0,514.0,0.0,0.0,0.0,0.0,0,1G,6,18,0,0,1,91998.51,2442.22,37.67,-130.0,514.0,0.0,0.0,0,1,0,9199.851,244.222,2025-12-02 05:00:00,-6027.0,5077.0,0,0,2464.9734
2025-12-02 06:00:00,AVP1,6,0.0,0.0,0.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,1,0,0,8388.138,228.56,2025-12-02 06:00:00,-5077.0,0.0,0,0,965.3877
2025-12-02 07:00:00,AVP1,7,6531.0,2301.0,3041.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,1,8388.138,228.56,2025-12-02 07:00:00,6531.0,6531.0,0,0,3456.0352
2025-12-02 08:00:00,AVP1,8,9692.0,3347.0,4216.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 08:00:00,3161.0,9692.0,0,0,9167.201
2025-12-02 09:00:00,AVP1,9,8735.0,3257.0,4009.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 09:00:00,-957.0,8735.0,0,0,9987.525
2025-12-02 10:00:00,AVP1,10,8427.0,2765.0,3799.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 10:00:00,-308.0,8427.0,0,0,6361.3438
2025-12-02 11:00:00,AVP1,11,5450.0,2242.0,2570.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 11:00:00,-2977.0,5450.0,0,0,8343.196
2025-12-02 12:00:00,AVP1,12,8755.0,3023.0,4017.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 12:00:00,3305.0,8755.0,0,0,8929.3545
2025-12-02 13:00:00,AVP1,13,8796.0,3036.0,3897.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 13:00:00,41.0,8796.0,0,0,8939.995
2025-12-02 14:00:00,AVP1,14,5437.0,1906.0,2861.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 14:00:00,-3359.0,5437.0,0,0,6773.8076
2025-12-02 15:00:00,AVP1,15,8504.0,3107.0,4100.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 15:00:00,3067.0,8504.0,0,0,7727.733
2025-12-02 16:00:00,AVP1,16,8306.0,2703.0,4007.0,2025-12-02,2285.6,2222.36,2266.36,2196.99,36.7,38.25,36.74,37.29,83881.38,84995.0,83266.13,81926.0,-130.0,-130.0,645.0,460.0,0.0,0.0,0.0,0.0,1,1G,6,18,0,1,0,83881.38,2285.6,36.7,-130.0,645.0,0.0,0.0,0,0,0,8388.138,228.56,2025-12-02 16:00:00,-198.0,8306.0,0,0,8864.367
