eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-17 06:00:00,2025-12-17 16:00:00,60486.0,61304.182499999995,6475,10.704956518863868,10.56208522150997
2025-12-17 06:00:00,2025-12-17 18:00:00,68056.0,69836.4798,44188,64.92888209614246,63.273521411609394
2025-12-17 06:00:00,2025-12-17 21:00:00,85157.0,93066.3328,66536,78.13333020094493,71.49309314923933
2025-12-17 06:00:00,2025-12-18 00:00:00,109534.0,114021.7772,75167,68.6243540812111,65.92337169722765
2025-12-17 07:00:00,2025-12-17 16:00:00,60486.0,61304.182499999995,7095,11.729987104259994,11.573435466469627
2025-12-17 07:00:00,2025-12-17 18:00:00,68056.0,69836.4798,44823,65.86193722719729,64.18278831883244
2025-12-17 07:00:00,2025-12-17 21:00:00,85157.0,93066.3328,67309,79.04106532546895,72.32368352143426
2025-12-17 07:00:00,2025-12-18 00:00:00,109534.0,114021.7772,75943,69.3328099031412,66.60394344330038
2025-12-17 08:00:00,2025-12-17 16:00:00,59226.0,59884.69759999999,7492,12.649849727946343,12.510708578538257
2025-12-17 08:00:00,2025-12-17 18:00:00,66796.0,68416.99489999999,44601,66.77196239195803,65.18994303175411
2025-12-17 08:00:00,2025-12-17 21:00:00,83897.0,91646.8479,67063,79.934920198816,73.1754572426143
2025-12-17 08:00:00,2025-12-18 00:00:00,108274.0,112602.2923,75687,69.90320852587045,67.21621598757439
2025-12-17 09:00:00,2025-12-17 16:00:00,52292.0,53036.912899999996,7503,14.348275070482133,14.146750988326346
2025-12-17 09:00:00,2025-12-17 18:00:00,59862.0,61569.210199999994,39768,66.43279542837806,64.59072622528801
2025-12-17 09:00:00,2025-12-17 21:00:00,76963.0,84799.06319999999,62083,80.66603432713556,73.21189368901884
2025-12-17 09:00:00,2025-12-18 00:00:00,101340.0,105754.5076,70636,69.70199328922733,66.79242483592452
2025-12-17 10:00:00,2025-12-17 16:00:00,45247.0,45678.3685,7628,16.858576258826915,16.69937051239693
2025-12-17 10:00:00,2025-12-17 18:00:00,52817.0,54210.6658,33839,64.0683870711311,62.42129569892828
2025-12-17 10:00:00,2025-12-17 21:00:00,69918.0,77440.5188,55738,79.71909951543638,71.97524095006483
2025-12-17 10:00:00,2025-12-18 00:00:00,94295.0,98395.9632,64255,68.14253141663777,65.30247574155256
2025-12-17 11:00:00,2025-12-17 16:00:00,40780.0,41455.629199999996,7642,18.739578224160383,18.434167198252677
2025-12-17 11:00:00,2025-12-17 18:00:00,48350.0,49987.9265,31155,64.43640123961869,62.325049628487285
2025-12-17 11:00:00,2025-12-17 21:00:00,65451.0,73217.7795,53002,80.97966417501674,72.38952118081662
