eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-15 06:00:00,2025-12-15 06:30:00,7981.0,5875.9683,1917,24.01954642275404,32.62441017593645
2025-12-15 06:00:00,2025-12-15 06:50:00,7981.0,5875.9683,2310,28.94374138216467,39.31266953238793
2025-12-15 06:00:00,2025-12-15 14:00:00,47924.0,42094.533856999995,2512,5.2416325848167595,5.967520648818394
2025-12-15 06:00:00,2025-12-15 15:00:00,52174.0,45763.49185699999,3078,5.8994901674033144,6.725885361962233
2025-12-15 06:00:00,2025-12-15 17:00:00,67770.0,60095.73745699999,3214,4.742511435668549,5.348133055603514
2025-12-15 06:00:00,2025-12-15 18:00:00,73510.0,66464.61045699999,4857,6.607264317690012,7.30764833575488
2025-12-15 06:00:00,2025-12-15 18:15:00,73510.0,66464.61045699999,5030,6.8426064480092155,7.567937230563527
2025-12-15 06:00:00,2025-12-15 18:30:00,73510.0,66464.61045699999,5246,7.136444021124522,7.8929222090529345
2025-12-15 06:00:00,2025-12-15 18:45:00,73510.0,66464.61045699999,5367,7.301047476434485,8.074973979410426
2025-12-15 06:00:00,2025-12-15 19:45:00,80325.0,73326.89605699999,5756,7.165888577564073,7.849779970840616
2025-12-15 06:00:00,2025-12-15 20:00:00,88031.0,80381.65635699999,6981,7.93016096593325,8.68481730322694
2025-12-15 06:00:00,2025-12-15 20:45:00,88031.0,80381.65635699999,7125,8.093739705239136,8.863962653701755
2025-12-15 06:00:00,2025-12-15 23:00:00,106395.0,96387.565357,7287,6.849006062250585,7.560103808966259
2025-12-15 06:00:00,2025-12-15 23:40:00,106395.0,96387.565357,10646,10.006109309553963,11.04499315908533
2025-12-15 06:00:00,2025-12-16 00:15:00,112040.0,102379.546357,10905,9.733131024547188,10.651541629094039
2025-12-15 06:00:00,2025-12-16 00:30:00,112040.0,102379.546357,11043,9.85630132086883,10.786334177907884
2025-12-15 06:00:00,2025-12-16 00:45:00,112040.0,102379.546357,11279,10.066940378346422,11.01684897153156
