eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-11 06:00:00,2025-12-11 06:30:00,7177.0,7700.1177,1301,18.127351260972553,16.895845631034966
2025-12-11 06:00:00,2025-12-11 06:50:00,7177.0,7700.1177,1792,24.968649850220334,23.272371534882854
2025-12-11 06:00:00,2025-12-11 14:00:00,60745.0,53405.107449999996,2057,3.386286937140731,3.851691529480264
2025-12-11 06:00:00,2025-12-11 15:00:00,65999.0,58343.48585,2439,3.695510537982462,4.180415284456638
2025-12-11 06:00:00,2025-12-11 17:00:00,81251.0,74346.78615,2535,3.119961600434211,3.4096968157458187
2025-12-11 06:00:00,2025-12-11 18:00:00,87438.0,81483.24175,3872,4.42828061021034,4.7518973432994045
2025-12-11 06:00:00,2025-12-11 18:15:00,87438.0,81483.24175,3991,4.564377044253479,4.897939642848121
2025-12-11 06:00:00,2025-12-11 18:30:00,87438.0,81483.24175,4137,4.73135250114674,5.0771175901936045
2025-12-11 06:00:00,2025-12-11 18:45:00,87438.0,81483.24175,4279,4.893753287988132,5.251386552680308
2025-12-11 06:00:00,2025-12-11 19:45:00,93481.0,89490.04775,4566,4.8844150147635945,5.1022433385046195
2025-12-11 06:00:00,2025-12-11 20:00:00,99866.0,97176.85734999999,5741,5.748703262314014,5.907785203696879
2025-12-11 06:00:00,2025-12-11 20:45:00,99866.0,97176.85734999999,5836,5.843830733123948,6.005545105168958
2025-12-11 06:00:00,2025-12-11 23:00:00,117477.0,115812.85444999998,6063,5.161010240258426,5.235170162017925
2025-12-11 06:00:00,2025-12-11 23:40:00,117477.0,115812.85444999998,6790,5.7798547800354125,5.862907042734903
2025-12-11 06:00:00,2025-12-12 00:15:00,123881.0,122807.09714999999,6992,5.644126217857104,5.693482023602303
2025-12-11 06:00:00,2025-12-12 00:30:00,123881.0,122807.09714999999,7051,5.691752568951722,5.74152484960238
2025-12-11 06:00:00,2025-12-12 00:45:00,123881.0,122807.09714999999,7184,5.799113665487048,5.849824779399163
2025-12-11 06:00:00,2025-12-12 02:00:00,138653.0,136037.38914999997,7347,5.298839549051958,5.4007211148729946
2025-12-11 06:00:00,2025-12-12 03:30:00,144734.0,143884.38575,7461,5.154973952180172,5.185413247627633
2025-12-11 06:00:00,2025-12-12 04:30:00,153267.0,152324.00374999997,8073,5.2672786705209385,5.299886952286732
2025-12-11 06:00:00,2025-12-12 06:30:00,166706.0,167845.66304999997,8507,5.1029956929858376,5.068346625920947
2025-12-11 06:00:00,2025-12-12 06:50:00,166706.0,167845.66304999997,9663,5.796432042003309,5.757074579319868
2025-12-11 07:00:00,2025-12-11 06:30:00,0.0,0.0,1032,100.0,100.0
2025-12-11 07:00:00,2025-12-11 06:50:00,0.0,0.0,1425,100.0,100.0
2025-12-11 07:00:00,2025-12-11 14:00:00,53568.0,45704.98974999999,1610,3.0055256869211933,3.5225913161150513
2025-12-11 07:00:00,2025-12-11 15:00:00,58822.0,50643.368149999995,1928,3.2776852197599933,3.807013771776414
2025-12-11 07:00:00,2025-12-11 17:00:00,74074.0,66646.66845,2007,2.7094527094161323,3.0114033404019107
2025-12-11 07:00:00,2025-12-11 18:00:00,80261.0,73783.12405,3388,4.221228242805084,4.591835929389712
2025-12-11 07:00:00,2025-12-11 18:15:00,80261.0,73783.12405,3464,4.31591931318678,4.694840513401997
2025-12-11 07:00:00,2025-12-11 18:30:00,80261.0,73783.12405,3563,4.439266891710305,4.829017537312735
2025-12-11 07:00:00,2025-12-11 18:45:00,80261.0,73783.12405,3663,4.5638604053704315,4.964549884697319
2025-12-11 07:00:00,2025-12-11 19:45:00,86304.0,81789.93005,3839,4.44822951422358,4.693731853794468
2025-12-11 07:00:00,2025-12-11 20:00:00,92689.0,89476.73964999999,4723,5.095534529392965,5.2784668042463885
2025-12-11 07:00:00,2025-12-11 20:45:00,92689.0,89476.73964999999,4791,5.168898143197479,5.354464209007928
2025-12-11 07:00:00,2025-12-11 23:00:00,110300.0,108112.73675,4858,4.404351767865782,4.493457612851583
2025-12-11 07:00:00,2025-12-11 23:40:00,110300.0,108112.73675,5527,5.01087941971885,5.112256119026492
2025-12-11 07:00:00,2025-12-12 00:15:00,116704.0,115106.97945,5654,4.844735398916535,4.911952365500875
2025-12-11 07:00:00,2025-12-12 00:30:00,116704.0,115106.97945,5701,4.88500822589727,4.952783946890783
2025-12-11 07:00:00,2025-12-12 00:45:00,116704.0,115106.97945,5798,4.968124485836235,5.037053380823147
2025-12-11 07:00:00,2025-12-12 02:00:00,131476.0,128337.27145,5951,4.5263013781638755,4.637000563216844
2025-12-11 07:00:00,2025-12-12 03:30:00,137557.0,136184.26805,6034,4.386545213952132,4.430761413455121
2025-12-11 07:00:00,2025-12-12 04:30:00,146090.0,144623.88605,6473,4.430830310052496,4.4757475246636425
2025-12-11 07:00:00,2025-12-12 06:30:00,159529.0,160145.54535,6784,4.252518350868791,4.236146553518629
2025-12-11 07:00:00,2025-12-12 06:50:00,159529.0,160145.54535,7750,4.858050887269036,4.839347846369306
2025-12-11 08:00:00,2025-12-11 06:30:00,0.0,0.0,922,100.0,100.0
2025-12-11 08:00:00,2025-12-11 06:50:00,0.0,0.0,1211,100.0,100.0
2025-12-11 08:00:00,2025-12-11 14:00:00,44420.0,38067.60275,1365,3.072940116995206,3.58572618540878
2025-12-11 08:00:00,2025-12-11 15:00:00,49674.0,43005.98115,1570,3.1606071586109312,3.6506549972375026
2025-12-11 08:00:00,2025-12-11 17:00:00,64926.0,59009.28145,1617,2.4905276776254426,2.7402468903857455
2025-12-11 08:00:00,2025-12-11 18:00:00,71113.0,66145.73705,3017,4.242543557377097,4.561140497495431
2025-12-11 08:00:00,2025-12-11 18:15:00,71113.0,66145.73705,3060,4.3030107012177385,4.626148466137228
2025-12-11 08:00:00,2025-12-11 18:30:00,71113.0,66145.73705,3113,4.377539971532947,4.706274567021304
2025-12-11 08:00:00,2025-12-11 18:45:00,71113.0,66145.73705,3195,4.492849408624403,4.830243251407988
2025-12-11 08:00:00,2025-12-11 19:45:00,77156.0,74152.54305,3315,4.29649022753517,4.470514244831817
2025-12-11 08:00:00,2025-12-11 20:00:00,83541.0,81839.35264999999,3882,4.646820124194745,4.743439279822513
2025-12-11 08:00:00,2025-12-11 20:45:00,83541.0,81839.35264999999,3916,4.687518703335039,4.784984085467532
2025-12-11 08:00:00,2025-12-11 23:00:00,101152.0,100475.34975,3973,3.9277522935391516,3.954203702545916
2025-12-11 08:00:00,2025-12-11 23:40:00,101152.0,100475.34975,4596,4.543657070502376,4.574256284143224
2025-12-11 08:00:00,2025-12-12 00:15:00,107556.0,107469.59245,4669,4.340994458660224,4.344484698896386
2025-12-11 08:00:00,2025-12-12 00:30:00,107556.0,107469.59245,4721,4.389341366317181,4.392870478365783
2025-12-11 08:00:00,2025-12-12 00:45:00,107556.0,107469.59245,4793,4.456283238457583,4.459866173015716
2025-12-11 08:00:00,2025-12-12 02:00:00,122328.0,120699.88445,4917,4.019521286998729,4.073740436757529
2025-12-11 08:00:00,2025-12-12 03:30:00,128409.0,128546.88105,4991,3.8867992118629786,3.882630180673041
2025-12-11 08:00:00,2025-12-12 04:30:00,136942.0,136986.49904999998,5245,3.830088650641658,3.8288444747005976
2025-12-11 08:00:00,2025-12-12 06:30:00,150381.0,152508.15834999998,5492,3.652057108254021,3.6011188249746438
2025-12-11 08:00:00,2025-12-12 06:50:00,150381.0,152508.15834999998,6233,4.144805527266445,4.086994471243073
2025-12-11 09:00:00,2025-12-11 06:30:00,0.0,0.0,854,100.0,100.0
2025-12-11 09:00:00,2025-12-11 06:50:00,0.0,0.0,1095,100.0,100.0
2025-12-11 09:00:00,2025-12-11 14:00:00,38879.0,36636.48005,1297,3.3359911519499987,3.5401872619708676
2025-12-11 09:00:00,2025-12-11 15:00:00,44133.0,41574.85845,1487,3.3693607957000573,3.576680848480996
2025-12-11 09:00:00,2025-12-11 17:00:00,59385.0,57578.15875,1528,2.573040330006348,2.653784061779263
2025-12-11 09:00:00,2025-12-11 18:00:00,65572.0,64714.61435,3261,4.973159275224591,5.039047258031925
2025-12-11 09:00:00,2025-12-11 18:15:00,65572.0,64714.61435,3314,5.053986457557281,5.120945296877583
2025-12-11 09:00:00,2025-12-11 18:30:00,65572.0,64714.61435,3367,5.1348136398899715,5.202843335723241
2025-12-11 09:00:00,2025-12-11 18:45:00,65572.0,64714.61435,3454,5.267492222209671,5.3372797391113975
2025-12-11 09:00:00,2025-12-11 19:45:00,71615.0,72721.42035,3577,4.99476366675983,4.918770814342067
2025-12-11 09:00:00,2025-12-11 20:00:00,78000.0,80408.22995,4038,5.176923076856706,5.021874007748608
2025-12-11 09:00:00,2025-12-11 20:45:00,78000.0,80408.22995,4116,5.276923076855424,5.118879003440632
2025-12-11 09:00:00,2025-12-11 23:00:00,95611.0,99044.22704999999,4172,4.3635146583095725,4.21225963816321
2025-12-11 09:00:00,2025-12-11 23:40:00,95611.0,99044.22704999999,4971,5.199192561470969,5.01896995716906
2025-12-11 09:00:00,2025-12-12 00:15:00,102015.0,106038.46975,5067,4.966916629858678,4.778454472134832
