eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-14 06:00:00,2025-12-14 16:00:00,54931.0,57330.425599999995,7916,14.41080628424751,13.807677018187007
2025-12-14 06:00:00,2025-12-14 18:00:00,64363.0,65366.4157,21419,33.27843636820412,32.76759138511602
2025-12-14 06:00:00,2025-12-14 21:00:00,79772.0,87313.47820000001,41367,51.856541141605376,47.377565127769955
2025-12-14 06:00:00,2025-12-15 00:00:00,102077.0,107584.88700000002,50362,49.3372650053456,46.81140762785007
2025-12-14 07:00:00,2025-12-14 16:00:00,54931.0,57330.4256,8887,16.17847845449421,15.501367566761942
2025-12-14 07:00:00,2025-12-14 18:00:00,64363.0,65366.415700000005,22786,35.40232742359116,34.858879373511996
2025-12-14 07:00:00,2025-12-14 21:00:00,79772.0,87313.4782,42777,53.62407862340641,48.992436083608084
2025-12-14 07:00:00,2025-12-15 00:00:00,102077.0,107584.887,51779,50.72543276104583,48.12850711970234
2025-12-14 08:00:00,2025-12-14 16:00:00,54059.0,56395.6202,9640,17.83236833796718,17.093525996596924
2025-12-14 08:00:00,2025-12-14 18:00:00,63491.0,64431.6103,23653,37.25409900557159,36.710241897575074
2025-12-14 08:00:00,2025-12-14 21:00:00,78900.0,86378.6728,43358,54.953105195754716,50.195260698075984
2025-12-14 08:00:00,2025-12-15 00:00:00,101205.0,106650.08159999999,52390,51.76621708362467,49.12326293007616
2025-12-14 09:00:00,2025-12-14 16:00:00,48514.0,50737.7132,10455,21.550480273291203,20.605974018935367
2025-12-14 09:00:00,2025-12-14 18:00:00,57946.0,58773.7033,23561,40.660269905762945,40.087656003801825
2025-12-14 09:00:00,2025-12-14 21:00:00,73355.0,80720.7658,41943,57.17810646776392,51.9606071421592
2025-12-14 09:00:00,2025-12-15 00:00:00,95660.0,100992.1746,50959,53.27095964819914,50.45836491919189
2025-12-14 10:00:00,2025-12-14 16:00:00,42777.0,43603.173200000005,11675,27.29270402255201,26.775574213787365
2025-12-14 10:00:00,2025-12-14 18:00:00,52209.0,51639.1633,23995,45.95950889605318,46.466670771048946
2025-12-14 10:00:00,2025-12-14 21:00:00,67618.0,73586.2258,41119,60.810730869578954,55.87866418261285
2025-12-14 10:00:00,2025-12-15 00:00:00,89923.0,93857.6346,50065,55.67541118450591,53.34142524775133
2025-12-14 11:00:00,2025-12-14 16:00:00,38833.0,39500.834200000005,12679,32.65006566495892,32.098056297957925
2025-12-14 11:00:00,2025-12-14 18:00:00,48265.0,47536.8243,24720,51.21723816324008,52.00179095573278
2025-12-14 11:00:00,2025-12-14 21:00:00,63674.0,69483.88680000001,41486,65.15375192283894,59.705928827520545
2025-12-14 11:00:00,2025-12-15 00:00:00,85979.0,89755.29560000001,50500,58.73527256587382,56.264089669420414
2025-12-14 12:00:00,2025-12-14 16:00:00,32099.0,32561.8802,12947,40.33458986135597,39.76121747294675
2025-12-14 12:00:00,2025-12-14 18:00:00,41531.0,40597.8703,23574,56.76241843305573,58.06708535501511
2025-12-14 12:00:00,2025-12-14 21:00:00,56940.0,62544.9328,39323,69.06041447016051,62.87160004650494
2025-12-14 12:00:00,2025-12-15 00:00:00,79245.0,82816.3416,48198,60.821502933171544,58.198658704598
2025-12-14 13:00:00,2025-12-14 16:00:00,25381.0,25026.1722,11997,47.26764114702858,47.937814475362
2025-12-14 13:00:00,2025-12-14 18:00:00,34813.0,33062.1623,21230,60.982966131589265,64.212376089382
2025-12-14 13:00:00,2025-12-14 21:00:00,50222.0,55009.2248,35903,71.48859065605733,65.26723495901241
2025-12-14 13:00:00,2025-12-15 00:00:00,72527.0,75280.6336,44480,61.328884414613476,59.085581340549645
2025-12-14 14:00:00,2025-12-14 16:00:00,18708.0,18129.5642,9530,50.94077399770468,52.566073262115914
2025-12-14 14:00:00,2025-12-14 18:00:00,28140.0,26165.554300000003,17488,62.14641080091875,66.83596226865195
2025-12-14 14:00:00,2025-12-14 21:00:00,43549.0,48112.6168,31595,72.55046039926174,65.66884551443336
2025-12-14 14:00:00,2025-12-15 00:00:00,65854.0,68384.02560000001,40185,61.021350258738714,58.76372390602925
2025-12-14 15:00:00,2025-12-14 16:00:00,14586.0,13862.9006,8435,57.829425472519574,60.84585212557566
2025-12-14 15:00:00,2025-12-14 18:00:00,24018.0,21898.890700000004,15688,65.31767840514124,71.63833188721114
2025-12-14 15:00:00,2025-12-14 21:00:00,39427.0,43845.9532,29704,75.33923453279887,67.74627492719792
2025-12-14 15:00:00,2025-12-15 00:00:00,61732.0,64117.361999999994,38329,62.089353980721675,59.779440082706785
2025-12-14 16:00:00,2025-12-14 16:00:00,6568.0,6994.529,4404,67.0523751420444,62.963496174944225
2025-12-14 16:00:00,2025-12-14 18:00:00,16000.0,15030.519100000001,9823,61.39374999616289,65.3536975934947
2025-12-14 16:00:00,2025-12-14 21:00:00,31409.0,36977.5816,22672,72.18313222094994,61.31282528056641
2025-12-14 16:00:00,2025-12-15 00:00:00,53714.0,57248.990399999995,31143,57.97929776114273,54.399212600709916
2025-12-14 17:00:00,2025-12-14 16:00:00,0.0,0.0,2891,100.0,100.0
2025-12-14 17:00:00,2025-12-14 18:00:00,9432.0,8035.9901,6845,72.57209498806488,85.17929855523599
2025-12-14 17:00:00,2025-12-14 21:00:00,24841.0,29983.052600000003,18713,75.33110583006598,62.41192399260867
2025-12-14 17:00:00,2025-12-15 00:00:00,47146.0,50254.4614,27075,57.427989647956814,53.875813699321114
2025-12-14 18:00:00,2025-12-14 16:00:00,0.0,0.0,1395,100.0,100.0
2025-12-14 18:00:00,2025-12-14 18:00:00,1988.0,1525.4631,3657,100.0,100.0
2025-12-14 18:00:00,2025-12-14 21:00:00,17397.0,23472.5256,13013,74.80025291287002,55.439283446539754
2025-12-14 18:00:00,2025-12-15 00:00:00,39702.0,43743.9344,21208,53.41796382919203,48.48215024644692
2025-12-14 19:00:00,2025-12-14 16:00:00,0.0,0.0,1265,100.0,100.0
2025-12-14 19:00:00,2025-12-14 18:00:00,0.0,0.0,3284,100.0,100.0
2025-12-14 19:00:00,2025-12-14 21:00:00,15409.0,21947.0625,11957,77.59750794486355,54.48109513268661
2025-12-14 19:00:00,2025-12-15 00:00:00,37714.0,42218.471300000005,20247,53.68563398065213,47.957681498336065
2025-12-14 20:00:00,2025-12-14 16:00:00,0.0,0.0,1139,100.0,100.0
2025-12-14 20:00:00,2025-12-14 18:00:00,0.0,0.0,2739,100.0,100.0
2025-12-14 20:00:00,2025-12-14 21:00:00,9561.0,15438.4405,9096,95.13649198879442,58.91786802825597
2025-12-14 20:00:00,2025-12-15 00:00:00,31866.0,35709.8493,17148,53.81284127114125,48.020365069196174
2025-12-14 21:00:00,2025-12-14 16:00:00,0.0,0.0,994,100.0,100.0
2025-12-14 21:00:00,2025-12-14 18:00:00,0.0,0.0,2338,100.0,100.0
2025-12-14 21:00:00,2025-12-14 21:00:00,3502.0,7550.0967,6388,100.0,84.60818785478493
2025-12-14 21:00:00,2025-12-15 00:00:00,25807.0,27821.5055,13817,53.53973727850816,49.66302057055601
2025-12-14 22:00:00,2025-12-14 16:00:00,0.0,0.0,941,100.0,100.0
2025-12-14 22:00:00,2025-12-14 18:00:00,0.0,0.0,2172,100.0,100.0
2025-12-14 22:00:00,2025-12-14 21:00:00,0.0,0.0,5405,100.0,100.0
2025-12-14 22:00:00,2025-12-15 00:00:00,22305.0,20271.408799999997,12591,56.44922662826948,62.11211131699382
2025-12-14 23:00:00,2025-12-14 16:00:00,0.0,0.0,863,100.0,100.0
2025-12-14 23:00:00,2025-12-14 18:00:00,0.0,0.0,1982,100.0,100.0
2025-12-14 23:00:00,2025-12-14 21:00:00,0.0,0.0,3866,100.0,100.0
2025-12-14 23:00:00,2025-12-15 00:00:00,16086.0,15135.539799999999,9745,60.58062911472208,64.38488569371111
2025-12-15 00:00:00,2025-12-14 16:00:00,0.0,0.0,688,100.0,100.0
2025-12-15 00:00:00,2025-12-14 18:00:00,0.0,0.0,1340,100.0,100.0
2025-12-15 00:00:00,2025-12-14 21:00:00,0.0,0.0,2437,100.0,100.0
2025-12-15 00:00:00,2025-12-15 00:00:00,8726.0,8490.571,6400,73.3440293292065,75.37773371480225
