eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-15 06:00:00,2025-12-15 16:00:00,63216.0,62219.77769,11180,17.685396102252593,17.96856307604078
2025-12-15 06:00:00,2025-12-15 18:00:00,72971.0,71363.51918999999,43174,59.16597004208295,60.49869805950502
2025-12-15 06:00:00,2025-12-15 21:00:00,93533.0,95433.22619,66723,71.33631980080467,69.9159010578356
2025-12-15 06:00:00,2025-12-16 00:00:00,118935.0,118163.11919,78396,65.91499558526998,66.34557426778821
2025-12-15 07:00:00,2025-12-15 16:00:00,63216.0,62151.8186,12377,19.57890407460803,19.91413972848875
2025-12-15 07:00:00,2025-12-15 18:00:00,72971.0,71295.56009999999,44922,61.56144221592741,63.008131132375986
2025-12-15 07:00:00,2025-12-15 21:00:00,93533.0,95365.2671,68501,73.2372531612026,71.83013489329566
2025-12-15 07:00:00,2025-12-16 00:00:00,118935.0,118095.1601,80232,67.45869592577914,67.938431965698
2025-12-15 08:00:00,2025-12-15 16:00:00,61703.0,60639.81300000001,12871,20.859601639776677,21.225329305992
2025-12-15 08:00:00,2025-12-15 18:00:00,71458.0,69783.5545,45225,63.288924962029604,64.80753283977808
2025-12-15 08:00:00,2025-12-15 21:00:00,92020.0,93853.2615,68878,74.85111932107313,73.38903187638942
2025-12-15 08:00:00,2025-12-16 00:00:00,117422.0,116583.15449999999,80574,68.61916846869735,69.11290086880338
2025-12-15 09:00:00,2025-12-15 16:00:00,55862.0,53775.551999999996,13568,24.288425047003535,25.230796328687976
2025-12-15 09:00:00,2025-12-15 18:00:00,65617.0,62919.29349999999,44742,68.18659798423906,71.11014366251412
2025-12-15 09:00:00,2025-12-15 21:00:00,86179.0,86989.0005,68293,79.24552385059881,78.50762694901286
2025-12-15 09:00:00,2025-12-16 00:00:00,111581.0,109718.8935,79826,71.54085372893647,72.75501734737459
