eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-12 06:00:00,2025-12-12 16:00:00,67221.0,64860.901300000005,3136,4.665208788920129,4.834962106824747
2025-12-12 06:00:00,2025-12-12 18:00:00,76869.0,74351.28640000001,11844,15.408031846187567,15.929784907986072
2025-12-12 06:00:00,2025-12-12 21:00:00,93303.0,96201.0031,25368,27.18883637152944,26.369787405819995
2025-12-12 06:00:00,2025-12-13 00:00:00,117932.0,116852.66810000001,35215,29.86042804302598,30.136239567557325
2025-12-12 07:00:00,2025-12-12 16:00:00,67221.0,64708.5381,3584,5.331667187257976,5.5386817646937585
2025-12-12 07:00:00,2025-12-12 18:00:00,76869.0,74198.9232,12478,16.232811666390447,16.816955639905878
2025-12-12 07:00:00,2025-12-12 21:00:00,93303.0,96048.63990000001,26085,27.95730040804736,27.158114916449136
2025-12-12 07:00:00,2025-12-13 00:00:00,117932.0,116700.3049,35945,30.479428823131304,30.80111918344439
2025-12-12 08:00:00,2025-12-12 16:00:00,66029.0,63421.8627,4019,6.086719471655081,6.336931507274432
2025-12-12 08:00:00,2025-12-12 18:00:00,75677.0,72912.2478,12746,16.84263382511407,17.48128796520958
2025-12-12 08:00:00,2025-12-12 21:00:00,92111.0,94761.9645,25970,28.19424390107377,27.405510361412933
2025-12-12 08:00:00,2025-12-13 00:00:00,116740.0,115413.62950000001,35895,30.747815658465413,31.101179431922283
2025-12-12 09:00:00,2025-12-12 16:00:00,58304.0,56771.318699999996,4306,7.385428100861255,7.5848158868364495
2025-12-12 09:00:00,2025-12-12 18:00:00,67952.0,66261.70379999999,12025,17.69631504565434,18.147737396119485
2025-12-12 09:00:00,2025-12-12 21:00:00,84386.0,88111.4205,22182,26.286350816174647,25.174943127546392
2025-12-12 09:00:00,2025-12-13 00:00:00,109015.0,108763.0855,32058,29.406962344361723,29.475074058748774
2025-12-12 10:00:00,2025-12-12 16:00:00,51121.0,48732.8724,5112,9.999804385477596,10.489839297662868
2025-12-12 10:00:00,2025-12-12 18:00:00,60769.0,58223.25750000001,12300,20.240583191754997,21.125578553877276
2025-12-12 10:00:00,2025-12-12 21:00:00,77203.0,80072.97420000001,20797,26.938072354352318,25.972558416270584
2025-12-12 10:00:00,2025-12-13 00:00:00,101832.0,100724.63920000002,30363,29.816757011255632,30.144560696225906
