eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-17 06:00:00,2025-12-17 16:00:00,66824.0,66674.78737,881,1.3183886028971628,1.3213390469639528
2025-12-17 06:00:00,2025-12-17 17:00:00,71930.0,73209.75037000001,2031,2.823578479037626,2.774220632781346
2025-12-17 06:00:00,2025-12-17 17:30:00,71930.0,73209.75037000001,2344,3.2587237591650395,3.201759312279407
2025-12-17 06:00:00,2025-12-17 20:00:00,92232.0,92296.33407000001,5635,6.109593199690893,6.10533457988181
2025-12-17 06:00:00,2025-12-17 20:30:00,92232.0,92296.33407000001,13975,15.152007979712552,15.141446451437142
2025-12-17 06:00:00,2025-12-17 21:00:00,96750.0,98555.62607,16336,16.884754521789308,16.57541091386448
2025-12-17 06:00:00,2025-12-17 22:00:00,104061.0,106506.44347,20192,19.404003420883868,18.958477385922627
2025-12-17 06:00:00,2025-12-17 22:30:00,104061.0,106506.44347,22657,21.772806334536735,21.27289134968547
2025-12-17 06:00:00,2025-12-17 23:00:00,113885.0,115229.09547,25677,22.546428414430817,22.28343448765698
2025-12-17 06:00:00,2025-12-17 23:30:00,113885.0,115229.09547,26993,23.701980067403944,23.42550715135432
2025-12-17 06:00:00,2025-12-18 00:00:00,122135.0,123807.67447,30301,24.809432185493026,24.474250186403054
2025-12-17 06:00:00,2025-12-18 00:30:00,122135.0,123807.67447,32194,26.359356449614285,26.003234563250714
2025-12-17 06:00:00,2025-12-18 01:00:00,125590.0,128858.97247,35637,28.37566685223047,27.655815746955604
2025-12-17 07:00:00,2025-12-17 16:00:00,66824.0,66674.78736999999,893,1.3363462228939254,1.3393368546210136
2025-12-17 07:00:00,2025-12-17 17:00:00,71930.0,73209.75037,2120,2.947309884569063,2.8957891390922965
2025-12-17 07:00:00,2025-12-17 17:30:00,71930.0,73209.75037,2433,3.3824551646964767,3.3233278185903576
2025-12-17 07:00:00,2025-12-17 20:00:00,92232.0,92296.33407,5796,6.284153005396347,6.279772710735577
2025-12-17 07:00:00,2025-12-17 20:30:00,92232.0,92296.33407,14235,15.433905802590925,15.423147780766207
2025-12-17 07:00:00,2025-12-17 21:00:00,96750.0,98555.62607,16597,17.15452196364698,16.84023597804902
2025-12-17 07:00:00,2025-12-17 22:00:00,104061.0,106506.44347,20453,19.654817847035346,19.20353298208575
2025-12-17 07:00:00,2025-12-17 22:30:00,104061.0,106506.44347,22924,22.02938660956526,21.523580407829353
2025-12-17 07:00:00,2025-12-17 23:00:00,113885.0,115229.09547,25951,22.787021995672944,22.52122165319883
2025-12-17 07:00:00,2025-12-17 23:30:00,113885.0,115229.09547,27287,23.960135223919217,23.680651044307982
2025-12-17 07:00:00,2025-12-18 00:00:00,122135.0,123807.67447,30578,25.03623040058103,24.69798429754241
2025-12-17 07:00:00,2025-12-18 00:30:00,122135.0,123807.67447,32471,26.58615466470229,26.226968674390072
2025-12-17 07:00:00,2025-12-18 01:00:00,125590.0,128858.97247,35911,28.59383708871253,27.86845130872191
2025-12-17 08:00:00,2025-12-17 16:00:00,65794.0,65982.56880000001,883,1.3420676657241988,1.338232227155451
2025-12-17 08:00:00,2025-12-17 17:00:00,70900.0,72517.53180000001,2123,2.9943582510155946,2.9275679236103347
2025-12-17 08:00:00,2025-12-17 17:30:00,70900.0,72517.53180000001,2436,3.4358251057343328,3.3591876881369642
2025-12-17 08:00:00,2025-12-17 20:00:00,91202.0,91604.11550000001,5652,6.1972325167628215,6.170028463337217
2025-12-17 08:00:00,2025-12-17 20:30:00,91202.0,91604.11550000001,13794,15.124668318511386,15.058275411053357
2025-12-17 08:00:00,2025-12-17 21:00:00,95720.0,97863.40750000002,16159,16.881529460751345,16.511789659311507
2025-12-17 08:00:00,2025-12-17 22:00:00,103031.0,105814.22490000002,20032,19.44269200513008,18.931292100605546
2025-12-17 08:00:00,2025-12-17 22:30:00,103031.0,105814.22490000002,22520,21.85749919905798,21.28258277284529
