eval_dttm,sbdt,actual_shipped_units,forecasted_shipped_units,backlog_sbdt,risk_score_actual,risk_score_predicted
2025-12-12 06:00:00,2025-12-12 06:30:00,7453.0,8193.941,1041,13.967529853750168,12.704509344160519
2025-12-12 06:00:00,2025-12-12 06:50:00,7453.0,8193.941,1632,21.897222591990175,19.917155857002488
2025-12-12 06:00:00,2025-12-12 14:00:00,53892.0,50729.06584,1998,3.707414829590525,3.9385704563579527
2025-12-12 06:00:00,2025-12-12 15:00:00,58062.0,54295.897840000005,3164,5.449347249398069,5.827327893656812
2025-12-12 06:00:00,2025-12-12 17:00:00,74070.0,68534.89784,3361,4.537599567914978,4.904070927190222
2025-12-12 06:00:00,2025-12-12 18:00:00,77828.0,74900.85784000001,3858,4.957084853716438,5.150808830774389
2025-12-12 06:00:00,2025-12-12 18:15:00,77828.0,74900.85784000001,4056,5.211492007950719,5.415158273100292
2025-12-12 06:00:00,2025-12-12 18:30:00,77828.0,74900.85784000001,4264,5.478748008358448,5.692858697361845
2025-12-12 06:00:00,2025-12-12 18:45:00,77828.0,74900.85784000001,4575,5.878347124352697,6.1080742355606095
2025-12-12 06:00:00,2025-12-12 19:45:00,84366.0,82138.52084000001,5108,6.054571746840498,6.218763069629453
2025-12-12 06:00:00,2025-12-12 20:00:00,92270.0,89428.67754,7450,8.074130269772688,8.330661041682552
2025-12-12 06:00:00,2025-12-12 20:45:00,92270.0,89428.67754,7580,8.215021133540533,8.476028281336072
2025-12-12 06:00:00,2025-12-12 23:00:00,111794.0,106602.68044000001,7802,6.978907633620956,7.318765314084266
2025-12-12 06:00:00,2025-12-12 23:40:00,111794.0,106602.68044000001,9869,8.827844070264703,9.257740949076855
2025-12-12 06:00:00,2025-12-13 00:15:00,118281.0,113751.11504,10179,8.60577776643243,8.948483710538682
2025-12-12 06:00:00,2025-12-13 00:30:00,118281.0,113751.11504,10313,8.71906730574886,9.066284753589294
2025-12-12 06:00:00,2025-12-13 00:45:00,118281.0,113751.11504,10627,8.984536823251542,9.342326003722818
2025-12-12 06:00:00,2025-12-13 02:00:00,132627.0,127461.55103999999,10858,8.1868699434641,8.518647318599909
2025-12-12 06:00:00,2025-12-13 03:30:00,139646.0,134930.08134,11094,7.944373630408716,8.222036101766555
2025-12-12 06:00:00,2025-12-13 04:30:00,149068.0,142971.72974,11934,8.005742345721377,8.347104718967168
2025-12-12 06:00:00,2025-12-13 06:30:00,162738.0,157728.15264000001,12592,7.737590482814477,7.983356039590628
2025-12-12 06:00:00,2025-12-13 06:50:00,162738.0,157728.15264000001,13906,8.545023288915035,8.816434965577134
2025-12-12 07:00:00,2025-12-12 06:30:00,0.0,0.0,781,100.0,100.0
2025-12-12 07:00:00,2025-12-12 06:50:00,0.0,0.0,1189,100.0,100.0
2025-12-12 07:00:00,2025-12-12 14:00:00,46439.0,42535.124840000004,1519,3.2709576002224217,3.5711661965920025
2025-12-12 07:00:00,2025-12-12 15:00:00,50609.0,46101.956840000006,2694,5.323163864029656,5.8435697410660365
2025-12-12 07:00:00,2025-12-12 17:00:00,66617.0,60340.956840000006,2861,4.29469955110115,4.741389844941985
2025-12-12 07:00:00,2025-12-12 18:00:00,70375.0,66706.91684,3446,4.896625221955288,5.165881085785678
2025-12-12 07:00:00,2025-12-12 18:15:00,70375.0,66706.91684,3599,5.114031971508149,5.39524260816676
2025-12-12 07:00:00,2025-12-12 18:30:00,70375.0,66706.91684,3792,5.388277086957183,5.684567927248779
2025-12-12 07:00:00,2025-12-12 18:45:00,70375.0,66706.91684,4056,5.763410301871923,6.080328985474959
2025-12-12 07:00:00,2025-12-12 19:45:00,76913.0,73944.57984,4518,5.874169516130249,6.109981299122762
2025-12-12 07:00:00,2025-12-12 20:00:00,84817.0,81234.73654000001,6496,7.658841977343472,7.996579144097306
2025-12-12 07:00:00,2025-12-12 20:45:00,84817.0,81234.73654000001,6597,7.7779218787769215,8.120910192981825
2025-12-12 07:00:00,2025-12-12 23:00:00,104341.0,98408.73944,6745,6.464381211542305,6.854066049737279
2025-12-12 07:00:00,2025-12-12 23:40:00,104341.0,98408.73944,8508,8.154033409607402,8.64557360284133
2025-12-12 07:00:00,2025-12-13 00:15:00,110828.0,105557.17404,8735,7.881582271556994,8.27513627506473
2025-12-12 07:00:00,2025-12-13 00:30:00,110828.0,105557.17404,8836,7.972714476414149,8.370819018485626
2025-12-12 07:00:00,2025-12-13 00:45:00,110828.0,105557.17404,9078,8.191070848448126,8.600078661137678
2025-12-12 07:00:00,2025-12-13 02:00:00,125174.0,119267.61003999999,9289,7.420870148693652,7.788367685750365
2025-12-12 07:00:00,2025-12-13 03:30:00,132193.0,126736.14033999998,9484,7.174358702751474,7.483264027515807
2025-12-12 07:00:00,2025-12-13 04:30:00,141615.0,134777.78874,10113,7.141192670217553,7.503461879341237
2025-12-12 07:00:00,2025-12-13 06:30:00,155285.0,149534.21164,10681,6.878320507409741,7.142847033321592
2025-12-12 07:00:00,2025-12-13 06:50:00,155285.0,149534.21164,11859,7.636925652782709,7.930626623739422
2025-12-12 08:00:00,2025-12-12 06:30:00,0.0,0.0,604,100.0,100.0
2025-12-12 08:00:00,2025-12-12 06:50:00,0.0,0.0,933,100.0,100.0
2025-12-12 08:00:00,2025-12-12 14:00:00,38713.0,34248.584839999996,1192,3.0790690464939665,3.4804357772266883
2025-12-12 08:00:00,2025-12-12 15:00:00,42883.0,37815.41684,2286,5.33078376034021,6.045153514006719
2025-12-12 08:00:00,2025-12-12 17:00:00,58891.0,52054.41684,2410,4.092306124805279,4.629770433047661
2025-12-12 08:00:00,2025-12-12 18:00:00,62649.0,58420.37684,3023,4.825296493083285,5.174564361725289
2025-12-12 08:00:00,2025-12-12 18:15:00,62649.0,58420.37684,3142,5.015243659036613,5.378260411690658
2025-12-12 08:00:00,2025-12-12 18:30:00,62649.0,58420.37684,3284,5.241903302443105,5.621326286439249
2025-12-12 08:00:00,2025-12-12 18:45:00,62649.0,58420.37684,3511,5.604239492959118,6.009889339734531
2025-12-12 08:00:00,2025-12-12 19:45:00,69187.0,65658.03984,3918,5.662913553042293,5.967281401467327
2025-12-12 08:00:00,2025-12-12 20:00:00,77091.0,72948.19654,5411,7.018977571869363,7.417592560987834
2025-12-12 08:00:00,2025-12-12 20:45:00,77091.0,72948.19654,5501,7.135722717215555,7.5409677837726985
2025-12-12 08:00:00,2025-12-12 23:00:00,96615.0,90122.19944,5611,5.807586813581664,6.225990970929793
2025-12-12 08:00:00,2025-12-12 23:40:00,96615.0,90122.19944,7205,7.457434145759382,7.994700578426156
2025-12-12 08:00:00,2025-12-13 00:15:00,103102.0,97270.63403999999,7371,7.149230858691886,7.577826620203886
2025-12-12 08:00:00,2025-12-13 00:30:00,103102.0,97270.63403999999,7466,7.2413726212174225,7.675492273292934
2025-12-12 08:00:00,2025-12-13 00:45:00,103102.0,97270.63403999999,7678,7.44699423864283,7.89344088860744
2025-12-12 08:00:00,2025-12-13 02:00:00,117448.0,110981.07003999998,7869,6.6999863768927534,7.090398386943773
2025-12-12 08:00:00,2025-12-13 03:30:00,124467.0,118449.60033999998,8012,6.437047570790354,6.764058280428607
2025-12-12 08:00:00,2025-12-13 04:30:00,133889.0,126491.24873999998,8458,6.317173180721962,6.686628588289431
2025-12-12 08:00:00,2025-12-13 06:30:00,147559.0,141247.67164,8886,6.021997980428019,6.291077153175995
2025-12-12 08:00:00,2025-12-13 06:50:00,147559.0,141247.67164,9889,6.7017260891799095,7.001177354012763
2025-12-12 09:00:00,2025-12-12 06:30:00,0.0,0.0,546,100.0,100.0
